,std_error_down,std_error_up,std_error_stay,std_mean_dist,sum_stds,mean_error_down,mean_error_up,mean_error_stay,mean_mean_dist,num_params,hyper_params
60,0.0,0.0,0.0,0.35317909717559814,0.15189774334430695,0.0,0.0,0.0,0.9689082503318787,0.6950418949127197,408040111
61,0.0,0.0,0.0,0.7813358902931213,0.3360424041748047,0.0,0.0,0.0,0.9610537886619568,1.6806018352508545,408040222
62,0.0,0.0,0.0,0.255003422498703,0.10967365652322769,0.0,0.0,0.0,0.9755687713623047,0.864687442779541,408060111
63,0.5,0.5,0.0,0.34668028354644775,0.48658251762390137,0.5,0.3333333432674408,0.0,0.9601715803146362,2.0542259216308594,408060222
64,0.0,0.0,0.397359699010849,0.7086697816848755,0.4614146053791046,0.0,0.0,0.20000000298023224,0.981110692024231,1.0343329906463623,408080111
65,0.0,0.0,0.7608858942985535,0.8213659524917603,0.6531727313995361,0.0,0.0,0.6000000238418579,0.9544134140014648,2.508633852005005,408080222
66,0.4330126941204071,0.5773502588272095,0.0,0.8433967232704163,0.7002137899398804,0.25,0.6666666865348816,0.0,1.0,0.010905786417424679,555111
67,0.0,0.0,0.0,0.5533027648925781,0.2379683256149292,0.0,0.0,0.0,0.978600025177002,0.2083207070827484,602020111
68,0.8660253882408142,0.0,0.397359699010849,0.37069910764694214,0.6293076276779175,0.5,0.0,0.20000000298023224,0.9608888626098633,0.662728488445282,602020222
69,0.4330126941204071,0.0,0.397359699010849,0.41666141152381897,0.4924505352973938,0.25,0.0,0.20000000298023224,0.9741429686546326,0.2567908763885498,602040111
70,0.829156219959259,0.5,0.45883145928382874,0.6176754236221313,0.9030478596687317,0.75,0.3333333432674408,0.4000000059604645,0.961601734161377,0.8343936204910278,602040222
71,0.0,0.0,0.397359699010849,0.43570053577423096,0.344014048576355,0.0,0.0,0.20000000298023224,0.9703033566474915,0.3052610456943512,602060111
72,0.5,0.0,0.0,0.4323384761810303,0.3667980432510376,0.5,0.0,0.0,0.9525662064552307,1.08684241771698,602060222
73,0.0,0.0,0.0,0.3349478840827942,0.14405673742294312,0.0,0.0,0.0,0.975951075553894,0.3537311851978302,602080111
74,0.5,0.0,0.0,0.9086138010025024,0.5716378688812256,0.5,0.0,0.0,0.960229754447937,1.420074701309204,602080222
75,0.0,0.0,0.0,0.6711615920066833,0.28865787386894226,0.0,0.0,0.0,0.9705162644386292,0.371907502412796,604020111
76,0.4330126941204071,0.0,0.0,0.7111766338348389,0.46249276399612427,0.25,0.0,0.0,0.9580199718475342,0.9495102763175964,604020222
77,0.0,0.0,0.0,0.2493285834789276,0.10723298788070679,0.0,0.0,0.0,0.9758506417274475,0.4607694745063782,604040111
78,0.0,0.0,0.397359699010849,0.4714677929878235,0.35939711332321167,0.0,0.0,0.20000000298023224,0.9545130729675293,1.161567211151123,604040222
79,0.0,0.0,0.0,0.3231183886528015,0.13896901905536652,0.0,0.0,0.0,0.9746264815330505,0.5496314167976379,604060111
80,0.4330126941204071,0.0,1.0,0.6936039328575134,0.8490990400314331,0.25,0.0,1.0,0.9567200541496277,1.454407811164856,604060222
81,0.0,0.0,0.0,0.305995911359787,0.1316048800945282,0.0,0.0,0.0,0.9680161476135254,0.6384933590888977,604080111
82,0.4330126941204071,0.5,0.0,0.4300525188446045,0.4982098639011383,0.25,0.3333333432674408,0.0,0.9590977430343628,1.8280318975448608,604080222
