,std_error_down,std_error_up,std_error_stay,std_mean_dist,sum_stds,mean_error_down,mean_error_up,mean_error_stay,mean_mean_dist,num_params,hyper_params
41,0.4330126941204071,0.0,0.4330126941204071,0.4752649962902069,1.3412903547286987,0.25,0.0,0.25,131.73667907714844,11523.0,402080222
42,0.0,0.0,0.0,0.7360656261444092,0.7360656261444092,0.0,0.0,0.0,133.68434143066406,2763.0,404020111
43,0.0,0.0,0.5,0.8151243329048157,1.315124273300171,0.0,0.0,0.5,131.4154510498047,6463.0,404020222
44,0.0,0.0,0.0,0.827466607093811,0.827466607093811,0.0,0.0,0.0,133.73849487304688,3643.0,404040111
45,0.0,0.4330126941204071,0.0,0.9125719666481018,1.3455846309661865,0.0,0.25,0.0,131.42007446289062,8563.0,404040222
46,0.4330126941204071,0.4330126941204071,0.4330126941204071,0.5019093751907349,1.8009474277496338,0.25,0.25,0.25,133.46363830566406,4523.0,404060111
47,0.0,0.0,0.0,0.25621530413627625,0.25621530413627625,0.0,0.0,0.0,131.79478454589844,11463.0,404060222
48,0.0,0.0,0.0,0.7194674015045166,0.7194674015045166,0.0,0.0,0.0,133.82278442382812,5403.0,404080111
49,0.0,0.0,0.0,0.2962767779827118,0.2962767779827118,0.0,0.0,0.0,131.44149780273438,15163.0,404080222
50,0.0,0.0,0.0,0.6218147277832031,0.6218147277832031,0.0,0.0,0.0,132.97354125976562,3983.0,406020111
51,0.4330126941204071,0.0,0.4330126941204071,0.3967786133289337,1.2628040313720703,0.25,0.0,0.25,131.86666870117188,9703.0,406020222
52,0.0,0.0,0.0,0.5098698735237122,0.5098698735237122,0.0,0.0,0.0,134.30223083496094,5263.0,406040111
53,0.4330126941204071,0.4330126941204071,0.5,0.6856429576873779,2.051668405532837,0.25,0.25,0.5,130.92286682128906,12203.0,406040222
54,0.0,0.0,0.0,1.0433731079101562,1.0433731079101562,0.0,0.0,0.0,133.544677734375,6543.0,406060111
55,0.0,0.0,0.0,0.4793325662612915,0.4793325662612915,0.0,0.0,0.0,131.5942840576172,15503.0,406060222
56,0.4330126941204071,0.0,0.0,0.6316903829574585,1.064703106880188,0.25,0.0,0.0,133.75181579589844,7823.0,406080111
57,0.0,0.0,0.4330126941204071,0.44848158955574036,0.8814942836761475,0.0,0.0,0.25,131.08688354492188,19603.0,406080222
58,0.0,0.0,0.4330126941204071,0.5951640605926514,1.0281767845153809,0.0,0.0,0.25,133.63345336914062,5203.0,408020111
59,0.4330126941204071,0.0,0.0,0.47447580099105835,0.9074884653091431,0.75,0.0,0.0,132.0588836669922,13743.0,408020222
60,0.0,0.0,0.0,0.4199437201023102,0.4199437201023102,0.0,0.0,0.0,132.91094970703125,6883.0,408040111
61,0.0,0.0,0.0,0.9290388226509094,0.9290388226509094,0.0,0.0,0.0,131.83351135253906,16643.0,408040222
62,0.0,0.0,0.0,0.30320900678634644,0.30320900678634644,0.0,0.0,0.0,133.82461547851562,8563.0,408060111
63,0.5,0.4330126941204071,0.0,0.4122163653373718,1.345229148864746,0.5,0.25,0.0,131.71249389648438,20343.0,408060222
64,0.0,0.0,0.4330126941204071,0.842635989189148,1.2756487131118774,0.0,0.0,0.25,134.5848388671875,10243.0,408080111
65,0.0,0.0,0.829156219959259,0.9766361713409424,1.8057923316955566,0.0,0.0,0.75,130.922607421875,24843.0,408080222
66,0.4330126941204071,0.5,0.0,1.0028315782546997,1.9358443021774292,0.25,0.5,0.0,137.17599487304688,108.0,555111
67,0.0,0.0,0.0,0.6578985452651978,0.6578985452651978,0.0,0.0,0.0,134.2404327392578,2063.0,602020111
68,0.8660253882408142,0.0,0.4330126941204071,0.44077569246292114,1.7398138046264648,0.5,0.0,0.25,131.81088256835938,6563.0,602020222
69,0.4330126941204071,0.0,0.4330126941204071,0.49542665481567383,1.3614521026611328,0.25,0.0,0.25,133.6290283203125,2543.0,602040111
70,0.829156219959259,0.4330126941204071,0.5,0.7344401478767395,2.4966089725494385,0.75,0.25,0.5,131.90867614746094,8263.0,602040222
71,0.0,0.0,0.4330126941204071,0.5180649161338806,0.9510775804519653,0.0,0.0,0.25,133.10232543945312,3023.0,602060111
72,0.5,0.0,0.0,0.5140672922134399,1.01406729221344,0.5,0.0,0.0,130.66921997070312,10763.0,602060222
73,0.0,0.0,0.0,0.398266077041626,0.398266077041626,0.0,0.0,0.0,133.87705993652344,3503.0,602080111
74,0.5,0.0,0.0,1.080377221107483,1.580377221107483,0.5,0.0,0.0,131.72047424316406,14063.0,602080222
75,0.0,0.0,0.0,0.7980372905731201,0.7980372905731201,0.0,0.0,0.0,133.13153076171875,3683.0,604020111
76,0.4330126941204071,0.0,0.0,0.8456167578697205,1.2786294221878052,0.25,0.0,0.0,131.41734313964844,9403.0,604020222
77,0.0,0.0,0.0,0.29646140336990356,0.29646140336990356,0.0,0.0,0.0,133.86328125,4563.0,604040111
78,0.0,0.0,0.4330126941204071,0.5605936050415039,0.9936063289642334,0.0,0.0,0.25,130.936279296875,11503.0,604040222
79,0.0,0.0,0.0,0.3842003643512726,0.3842003643512726,0.0,0.0,0.0,133.6953582763672,5443.0,604060111
